NH_ID,NAME,GeoJSON
35,Queens,"{""type"":""Polygon"",""coordinates"":[[[380962.9993,4897701.0008],[380974.5032,4897594.1688],[380938.0004,4897603.0009],[380926.9994,4897603.0001],[380905.0012,4897593.9994],[380880.0002,4897589.9995],[380823.999,4897589.001],[380809.9987,4897592.0001],[380787.9994,4897601.9997],[380754.9985,4897605.999],[380711,4897617.9988],[380685.0007,4897620.9987],[380628.9998,4897635.0001],[380581.0005,4897642],[380570,4897647.9984],[380547.0015,4897669.0008],[380539.0012,4897671.0005],[380528.0002,4897670.9995],[380499.0004,4897649.9999],[380481.9988,4897645.9999],[380472.0003,4897652.001],[380457.9993,4897670.999],[380453.0004,4897672.9995],[380436.0008,4897670.9988],[380426.0003,4897658.9987],[380405.9995,4897651.0005],[380392.0006,4897651.0005],[380378.9996,4897667.0004],[380347.0006,4897670.0003],[380335.9989,4897656.9989],[380321.9991,4897631.0011],[380309.0008,4897616.9994],[380296.0013,4897615.0002],[380287.0008,4897620.9993],[380277,4897633.0003],[380246.9989,4897656.0002],[380235.0498,4897658.986],[380230.9541,4897684.4783],[380228.4224,4897755.8267],[380223.4204,4897811.5696],[380220.091,4897878.1755],[380235.8256,4897938.9259],[380242.3247,4897954.6731],[380242.9529,4897963.9267],[380243.2769,4897968.6941],[380243.9331,4897978.3685],[380241.4079,4898009.1916],[380230.4928,4898046.2652],[380222.6415,4898065.9493],[380218.8329,4898075.4969],[380216.1219,4898092.4715],[380215.3995,4898096.9932],[380212.7984,4898113.2816],[380213.2757,4898145.318],[380216.6191,4898213.8584],[380207.4855,4898366.1236],[380202.8176,4898489.1602],[380196.4352,4898585.9797],[380191.9964,4898687.1164],[380184.078,4898830.3701],[380179.9993,4898971.999],[380165.9993,4899245.9995],[380216.8552,4899217.2022],[380289.3284,4899172.3131],[380417.0004,4899096.001],[380500.9994,4899046.0005],[380552.9486,4899014.961],[380767.8039,4898889.1396],[380826.7113,4898855.6763],[380847.9114,4898844.6791],[380864.8063,4898840.1867],[380947.9994,4898819.0005],[380926.0002,4898718.0009],[380917.9007,4898681.4231],[380914.9991,4898617.0007],[380920.0002,4898532.0002],[380921.9987,4898511.999],[380922.7963,4898457.3746],[380922.9196,4898448.9456],[380928,4898375.9993],[380934.9987,4898233.9989],[380937.7033,4898214.4007],[380948.2021,4898036.2248],[380948.9994,4897988.0008],[380952.001,4897938.9997],[380959.0005,4897783.9982],[380962.9993,4897701.0008]]]}"
42,Kingston Mills,"{""type"":""Polygon"",""coordinates"":[[[392279.3651,4911934.7503],[392208.9838,4911834.0975],[392147.9816,4911748.0979],[391548.978,4910819.0901],[391541.9779,4910809.0895],[391432.9787,4910640.0907],[391363.9798,4910533.0882],[391213.981,4910300.0862],[391165.9827,4910231.0851],[391066.9833,4910141.0862],[390863.9846,4909959.0848],[390780.9868,4909889.0837],[390675.9885,4909821.0829],[390662.9887,4909813.0834],[390650.9876,4909805.0814],[390558.9873,4909746.0825],[389847.9919,4909372.0785],[389630.9954,4909253.0776],[389158.0027,4908961.0753],[389036.0025,4908885.0747],[388870.003,4908787.0721],[388860.0044,4908782.0724],[388812.0043,4908750.0736],[388794.0053,4908736.0728],[388661.0048,4908630.0728],[388546.0056,4908522.0708],[388530.0052,4908506.0696],[388472.0049,4908448.0712],[388413.005,4908390.0697],[388349.0055,4908327.0694],[388325.0057,4908303.069],[388272.0029,4908254.0693],[388233.0035,4908230.0695],[388028.0032,4908106.0681],[387929.0026,4908041.0678],[387922.0042,4908035.0664],[387901.004,4908018.0654],[387868.0038,4907986.0659],[387836.0036,4907950.0674],[387803.0038,4907894.0654],[387798.5896,4907885.045],[387798.0145,4907883.8747],[387793.6165,4907874.8934],[387789.2159,4907865.9128],[387784.8187,4907856.9342],[387780.4207,4907847.9528],[387776.0201,4907838.9722],[387771.6221,4907829.991],[387767.2215,4907821.0104],[387762.8235,4907812.029],[387758.4264,4907803.0505],[387754.9973,4907796.0553],[387754.056,4907794.0531],[387749.7942,4907785.0067],[387745.5324,4907775.9601],[387741.2706,4907766.9137],[387737.0088,4907757.8671],[387732.747,4907748.8207],[387728.4852,4907739.7742],[387724.2234,4907730.7277],[387719.9643,4907721.6805],[387715.7025,4907712.6341],[387711.4408,4907703.5875],[387707.179,4907694.5411],[387702.9172,4907685.4946],[387698.6555,4907676.4482],[387697.9982,4907675.0565],[387694.4429,4907667.3799],[387690.2405,4907658.3061],[387686.038,4907649.2322],[387681.8328,4907640.1592],[387677.6304,4907631.0853],[387673.428,4907622.0114],[387669.2229,4907612.9384],[387665.0204,4907603.8646],[387660.8172,4907594.788],[387656.6121,4907585.7149],[387652.4097,4907576.6412],[387648.2073,4907567.5673],[387644.0049,4907558.4935],[387639.7998,4907549.4205],[387635.5974,4907540.3466],[387634.9988,4907539.0553],[387631.4004,4907531.2714],[387627.2054,4907522.1927],[387623.0104,4907513.1141],[387618.8161,4907504.0382],[387614.6211,4907494.9595],[387610.4261,4907485.8809],[387606.2319,4907476.805],[387602.0369,4907467.7262],[387597.8419,4907458.6476],[387593.6476,4907449.5717],[387589.4526,4907440.4931],[387585.255,4907431.4152],[387581.0608,4907422.3392],[387575.2079,4907412.341],[387568.754,4907395.0931],[387564.4748,4907386.0571],[387560.1923,4907377.0192],[387555.9124,4907367.9805],[387554.9966,4907366.0527],[387551.6717,4907358.9257],[387547.4431,4907349.8619],[387543.2151,4907340.8008],[387540.9988,4907336.0542],[387538.9716,4907331.7466],[387534.712,4907322.6968],[387530.4558,4907313.6491],[387526.1969,4907304.602],[387524.9968,4907302.052],[387521.1121,4907296.0094],[387515.7049,4907287.5981],[387510.2978,4907279.1868],[387504.8907,4907270.7755],[387499.4828,4907262.3616],[387494.0757,4907253.9503],[387488.9995,4907246.0532],[387482.4121,4907237.7332],[387476.2046,4907229.894],[387469.9965,4907222.0522],[387455.7793,4907203.0953],[387449.7812,4907195.0962],[387443.7796,4907187.0951],[387437.7816,4907179.096],[387427.9969,4907166.0533],[387413.5509,4907147.2702],[387407.4535,4907139.3439],[387401.3561,4907131.4176],[387395.2587,4907123.4913],[387389.1612,4907115.565],[387383.0639,4907107.6387],[387367.9983,4907088.0506],[387358.209,4907076.3063],[387351.8092,4907068.6256],[387345.4061,4907060.9427],[387339.0057,4907053.2593],[387327.9988,4907040.0526],[387320.0057,4907030.0626],[387306.0055,4907012.0615],[387292.7099,4906995.4017],[387286.4738,4906987.5848],[387280.2376,4906979.7678],[387274.0015,4906971.9509],[387267.7626,4906964.1346],[387261.5264,4906956.3177],[387255.2903,4906948.5007],[387249.0515,4906940.6844],[387242.8153,4906932.8675],[387236.5793,4906925.0506],[387230.3404,4906917.2344],[387217.8696,4906901.6059],[387213.1837,4906895.7505],[387206.9355,4906887.9426],[387200.6872,4906880.1347],[387194.4399,4906872.3295],[387188.1889,4906864.5223],[387181.9408,4906856.7143],[387175.6926,4906848.9064],[387169.4418,4906841.0992],[387163.1936,4906833.2913],[387156.9462,4906825.486],[387154.9979,4906823.0512],[387150.6337,4906817.73],[387144.2923,4906809.9961],[387137.9517,4906802.2649],[387131.6104,4906794.531],[387125.2697,4906786.7998],[387118.9284,4906779.0659],[387112.5898,4906771.3313],[387106.2491,4906763.6001],[387099.9078,4906755.8662],[387093.5672,4906748.1351],[387087.2259,4906740.4011],[387080.8853,4906732.6701],[387074.544,4906724.9361],[387068.2034,4906717.2049],[387061.8621,4906709.4711],[387055.5208,4906701.7372],[387049.1802,4906694.0061],[387042.8389,4906686.2721],[387036.4984,4906678.541],[387031.9966,4906673.0508],[387030.2584,4906670.7308],[387028.997,4906669.0486],[387023.9749,4906662.9527],[387017.6169,4906655.232],[387014.9975,4906652.0493],[387011.3099,4906647.4745],[387005.0329,4906639.6887],[386998.7561,4906631.903],[386992.4792,4906624.1172],[386986.205,4906616.3308],[386979.9288,4906608.5476],[386973.652,4906600.762],[386967.3751,4906592.9762],[386961.101,4906585.1897],[386954.8241,4906577.4039],[386948.548,4906569.621],[386942.2712,4906561.8352],[386936.0053,4906554.0581],[386934.0099,4906551.0654],[386931.9965,4906548.0487],[386927.9258,4906543.1444],[386921.5397,4906535.4486],[386915.1543,4906527.7554],[386908.7683,4906520.0596],[386902.3794,4906512.3645],[386895.9934,4906504.6686],[386889.608,4906496.9754],[386883.2219,4906489.2796],[386876.8331,4906481.5844],[386870.4471,4906473.8886],[386864.061,4906466.1928],[386857.6757,4906458.4996],[386851.2896,4906450.8038],[386844.9009,4906443.1086],[386838.5149,4906435.4127],[386832.1288,4906427.7169],[386825.7435,4906420.0238],[386819.3548,4906412.3287],[386812.9688,4906404.6328],[386806.5828,4906396.937],[386800.1968,4906389.2411],[386793.8115,4906381.548],[386787.4228,4906373.8529],[386781.0368,4906366.1571],[386774.6508,4906358.4612],[386768.2655,4906350.7681],[386761.8768,4906343.0729],[386755.4908,4906335.3771],[386749.1049,4906327.6812],[386742.7189,4906319.9854],[386736.3309,4906312.293],[386729.9449,4906304.5971],[386723.559,4906296.9014],[386717.173,4906289.2055],[386710.7844,4906281.5104],[386704.3992,4906273.8173],[386698.0132,4906266.1214],[386691.6273,4906258.4256],[386685.2386,4906250.7305],[386678.8527,4906243.0346],[386672.4675,4906235.3416],[386666.0815,4906227.6456],[386659.6929,4906219.9505],[386653.307,4906212.2547],[386646.9211,4906204.5589],[386644.0024,4906201.0448],[386640.6191,4906196.7973],[386634.3873,4906188.9736],[386628.1563,4906181.1526],[386621.9253,4906173.3316],[386615.6943,4906165.5106],[386609.4653,4906157.6861],[386603.2343,4906149.8651],[386597.0033,4906142.0441],[386533.0039,4906194.0536],[386504.0025,4906213.0539],[386494.004,4906216.0541],[386466.002,4906217.0538],[386426.0018,4906200.0525],[386398.0038,4906169.0538],[386374.0032,4906126.0521],[386311.0012,4906016.0519],[386292.0023,4905982.05],[386290.0022,4905979.0499],[386267.002,4905946.0494],[386264.0031,4905944.0506],[386221.0009,4905917.0515],[386082.0015,4905863.0494],[386008.0017,4905834.0478],[386006.0014,4905833.0486],[385913.0012,4905797.0477],[385685.0004,4905706.045],[385560.9998,4905663.0438],[385485.9984,4905642.044],[385433.9982,4905629.0431],[385332.9975,4905604.041],[385237.9964,4905579.04],[385219.9973,4905575.0398],[385176.9981,4905566.0389],[385147.9971,4905563.041],[385115.9986,4905558.038],[385090.9978,4905559.0395],[385082.9975,4905559.0376],[385064.9985,4905556.039],[385047.9977,4905544.0396],[385036.9968,4905516.0394],[385027.9978,4905494.0384],[385022.9962,4905476.0374],[385021.9984,4905471.0364],[385012.9966,4905452.0386],[384991.9979,4905437.0382],[384966.7903,4905429.3739],[384966.0724,4905429.1567],[384967.1044,4905442.5768],[384966.2093,4905453.9994],[384962.4042,4905502.5875],[385066.459,4906151.5672],[385067.824,4906159.5254],[385067.94,4906160.2009],[385104.1959,4906203.5904],[385293.0619,4906429.6294],[385630.3565,4906833.2989],[385665.473,4906877.5456],[385816.2211,4907067.4957],[386338.3014,4907725.3084],[386313.2823,4908218.9795],[386292.3241,4908242.5026],[386254.8446,4908292.1845],[386232.1904,4908309.9999],[386207.424,4908329.475],[386182.8535,4908381.7034],[386189.9151,4908442.5245],[386297.6364,4908547.4546],[386292.1224,4908562.955],[386285.9761,4908580.225],[386267.0113,4908599.1957],[386223.7147,4908642.5068],[386101.1448,4908753.4468],[386102.6191,4908763.5224],[386132.2002,4908965.6324],[386138.9336,4909002.1571],[386220.4999,4909188.8596],[386241.297,4909236.465],[386257.093,4909272.6254],[386655.8163,4909691.2134],[386687.522,4909724.4973],[387407.3672,4910437.2328],[387708.1528,4910638.048],[388547.1727,4911262.4563],[388703.7019,4911483.3568],[389005.3848,4911806.7941],[389428.7249,4912374.4521],[389785.3886,4912521.3818],[390665.3737,4912589.3903],[391368.3669,4912901.0932],[391886.9058,4913201.4469],[392050.8841,4913443.1788],[392072.7173,4913345.5385],[392104.8932,4913201.6547],[392080.1806,4913024.0146],[392144.3582,4913010.1461],[392164.6976,4912904.5348],[392195.4877,4912838.155],[392164.7247,4912759.0881],[392176.0536,4912681.2196],[392187.9933,4912599.1656],[392205.9548,4912475.6989],[392214.554,4912416.5889],[392246.9059,4912194.2267],[392279.3651,4911934.7503]]]}"
4,Cataraqui Westbrook,"{""type"":""Polygon"",""coordinates"":[[[374331.2665,4905100.4345],[374478.3735,4904971.1701],[374587.8283,4904886.1907],[374667.3271,4904817.8815],[374729.2352,4904767.3123],[374618.0008,4904362.9983],[374593.7298,4904245.8349],[374586.9164,4904136.1326],[374577.8003,4904067.1097],[374568.7952,4903973.8193],[374554.1704,4903934.5944],[374522.9257,4903888.2163],[374487.1381,4903852.2967],[374485.6497,4903850.8017],[374468.7233,4903822.7022],[374451.4307,4903779.2302],[374393.9627,4903564.9767],[374376.8211,4903488.5693],[374366.0373,4903408.3721],[374360.4831,4903332.04],[374359.0544,4903176.7043],[374359.003,4903174.9088],[374362.999,4902776.0009],[374485.409,4902773.1501],[374533.1725,4902768.2417],[374776.9128,4902739.696],[374781.3677,4902325.4959],[374781.0009,4902109.9988],[374781.9994,4901937.0007],[374782.5809,4901767.3045],[374526.001,4901785.0002],[374350.3049,4901799.7501],[374203.9252,4901812.8024],[374145.8244,4901819.6713],[374077.3439,4901826.5411],[373586.8233,4901942.383],[373096.5737,4902055.6378],[372685.5071,4902152.2364],[372659.8696,4902158.2621],[372348.4935,4902233.6989],[372157.8561,4902274.8389],[371745.6015,4902376.6294],[371295.9965,4902477.5041],[371265.016,4902484.492],[370564.9609,4902627.683],[370332.9987,4902672.0002],[368809.4431,4902973.7493],[368548.9601,4903026.6828],[368216.7289,4903090.3037],[367798.7701,4903172.4851],[367754.9629,4903181.3713],[367745.0831,4903183.3758],[367574.906,4903533.4777],[367569.1742,4903559.7611],[367565.6673,4903574.9876],[367487.9953,4903739.2209],[367484.0893,4903748.4257],[367480.1866,4903757.6323],[367480.1387,4903757.7464],[367476.2805,4903766.8371],[367472.3752,4903776.0444],[367468.4692,4903785.2492],[367467.7509,4903786.9391],[367464.5638,4903794.4565],[367460.6577,4903803.6613],[367456.7517,4903812.866],[367455.0415,4903816.8945],[367452.8463,4903822.0734],[367448.9403,4903831.2781],[367445.0349,4903840.4855],[367442.4647,4903846.5426],[367441.1288,4903849.6902],[367437.2234,4903858.8977],[367433.3173,4903868.1024],[367431.1169,4903873.2944],[367429.4146,4903877.3091],[367428.0164,4903880.6036],[367427.8883,4903880.9068],[367427.8023,4903881.1062],[367427.6985,4903881.3479],[367427.5673,4903881.6607],[367427.4727,4903881.8825],[367427.4071,4903882.0388],[367427.346,4903882.1795],[367427.3014,4903882.284],[367427.2056,4903882.5121],[367427.1045,4903882.7531],[367427.0236,4903882.9396],[367427.0106,4903882.9777],[367427.0034,4903882.9941],[367426.9935,4903883.0112],[367426.9156,4903883.165],[367426.8521,4903883.2861],[367426.7671,4903883.4562],[367426.6767,4903883.6394],[367426.5757,4903883.837],[367426.4879,4903884.0079],[367426.3877,4903884.2082],[367426.3481,4903884.2881],[367425.2784,4903886.4099],[367422.2395,4903892.4351],[367420.7752,4903895.3389],[367416.2747,4903904.2671],[367415.0908,4903906.6132],[367411.7708,4903913.1934],[367407.2676,4903922.1224],[367402.7644,4903931.0513],[367398.667,4903939.175],[367398.2612,4903939.9803],[367393.758,4903948.9092],[367389.2548,4903957.8382],[367384.7516,4903966.7671],[367383.0233,4903970.1926],[367380.2484,4903975.6962],[367375.7451,4903984.6251],[367374.7414,4903986.6137],[367371.2419,4903993.554],[367370.5173,4903994.9909],[367369.6885,4903996.635],[367369.5076,4903996.9898],[367369.3862,4903997.2303],[367369.2978,4903997.4101],[367369.2087,4903997.5872],[367369.0675,4903997.8621],[367369.0154,4903997.9714],[367369.0035,4903997.9919],[367368.9943,4903998.0117],[367368.9897,4903998.0273],[367368.955,4903998.1147],[367368.855,4903998.3815],[367368.7628,4903998.6231],[367368.6738,4903998.8551],[367368.579,4903999.109],[367367.2974,4904002.4941],[367367.2201,4904002.694],[367363.6771,4904012.0456],[367360.1349,4904021.3999],[367357.0065,4904029.6632],[367356.5946,4904030.7508],[367353.0515,4904040.1023],[367349.5086,4904049.454],[367348.5859,4904051.89],[367345.9655,4904058.8056],[367344.7133,4904062.1164],[367344.5426,4904062.564],[367344.4543,4904062.7987],[367344.3818,4904062.9945],[367344.2941,4904063.2204],[367344.1836,4904063.5131],[367344.0699,4904063.8154],[367343.9999,4904063.999],[367343.9827,4904064.0324],[367343.8331,4904064.3414],[367343.7322,4904064.5504],[367343.6907,4904064.6339],[367343.6003,4904064.817],[367343.4059,4904065.2189],[367343.2859,4904065.4649],[367343.1943,4904065.6542],[367342.0531,4904067.9976],[367340.2143,4904071.7707],[367337.6755,4904076.9859],[367333.296,4904085.9776],[367328.9192,4904094.9686],[367328.8988,4904095.0117],[367324.5397,4904103.9603],[367320.1629,4904112.9514],[367317.7512,4904117.9041],[367315.7853,4904121.9396],[367311.4058,4904130.9314],[367309.0258,4904135.8178],[367307.029,4904139.9224],[367302.6494,4904148.9141],[367298.2726,4904157.9051],[367293.8923,4904166.8941],[367292.0331,4904170.7103],[367290.6738,4904173.5082],[367290.3138,4904174.2462],[367290.1062,4904174.6747],[367289.7726,4904175.3595],[367289.4271,4904176.0649],[367289.1331,4904176.6697],[367288.9419,4904177.0619],[367288.7995,4904177.3545],[367288.6887,4904177.5807],[367288.5826,4904177.8027],[367288.4903,4904177.9894],[367288.3986,4904178.1787],[367288.3242,4904178.3345],[367288.1989,4904178.5935],[367288.1382,4904178.7138],[367288.063,4904178.8669],[367287.9998,4904178.9994],[367287.9707,4904179.0535],[367287.8822,4904179.2217],[367287.7639,4904179.4412],[367287.6482,4904179.66],[367287.6013,4904179.7449],[367287.5577,4904179.8317],[367287.5008,4904179.9336],[367287.4123,4904180.1019],[367287.2867,4904180.3378],[367287.2253,4904180.4553],[367287.134,4904180.6243],[367287.0627,4904180.759],[367286.9913,4904180.8938],[367286.9199,4904181.0285],[367286.7745,4904181.2986],[367286.5776,4904181.6692],[367286.2901,4904182.2116],[367285.992,4904182.7682],[367285.7779,4904183.1723],[367285.5889,4904183.5293],[367285.4111,4904183.8631],[367285.3107,4904184.0518],[367284.928,4904184.7699],[367284.7172,4904185.1645],[367284.3385,4904185.8757],[367280.2298,4904193.5972],[367280.0964,4904193.8468],[367275.5351,4904202.4265],[367270.837,4904211.2538],[367268.9303,4904214.8365],[367266.1388,4904220.0811],[367261.4413,4904228.9112],[367258.737,4904233.9936],[367256.7431,4904237.7385],[367252.045,4904246.5659],[367251.7997,4904247.0275],[367247.3502,4904255.3951],[367242.652,4904264.2226],[367241.1775,4904266.9901],[367237.9538,4904273.0499],[367234.6738,4904279.2142],[367233.2563,4904281.8799],[367232.3522,4904283.5787],[367232.2174,4904283.8344],[367231.9543,4904284.3268],[367231.5737,4904285.0415],[367231.1355,4904285.8669],[367230.7621,4904286.565],[367230.6352,4904286.8072],[367230.5057,4904287.0499],[367230.3841,4904287.279],[367230.2738,4904287.4849],[367230.1964,4904287.6298],[367230.1191,4904287.7748],[367230.0167,4904287.9669],[367229.9995,4904288.0005],[367229.9008,4904288.2178],[367229.7869,4904288.465],[367229.679,4904288.7021],[367229.5935,4904288.8926],[367229.4817,4904289.1366],[367229.373,4904289.3709],[367228.7276,4904290.7896],[367227.5314,4904293.4169],[367224.583,4904299.8928],[367220.4405,4904308.9924],[367218.4316,4904313.4013],[367216.2951,4904318.0929],[367212.8855,4904325.5798],[367212.1506,4904327.1959],[367208.5351,4904335.1398],[367208.008,4904336.2957],[367203.8627,4904345.3961],[367199.7182,4904354.4992],[367195.5756,4904363.5989],[367194.3826,4904366.2166],[367191.4303,4904372.6993],[367187.285,4904381.7998],[367187.1073,4904382.1884],[367183.1431,4904390.9022],[367181.6745,4904394.1285],[367180.2874,4904397.1711],[367179.3084,4904399.3181],[367179.111,4904399.7526],[367179.0432,4904399.9008],[367178.9978,4904400.0026],[367178.7961,4904400.4643],[367178.6213,4904400.8637],[367178.4076,4904401.3459],[367178.2782,4904401.6437],[367178.1934,4904401.8369],[367178.1001,4904402.0527],[367177.9575,4904402.3771],[367177.0565,4904404.4369],[367175.9057,4904407.0608],[367175.608,4904407.739],[367174.153,4904411.0601],[367172.972,4904413.7556],[367171.8923,4904416.2217],[367169.3331,4904422.0589],[367167.8781,4904425.3801],[367163.8639,4904434.5384],[367159.8504,4904443.6993],[367155.8363,4904452.8576],[367151.8228,4904462.0186],[367147.8086,4904471.1769],[367143.7971,4904480.3345],[367139.9978,4904489.0045],[367135.2029,4904498.3844],[367130.6504,4904507.2918],[367126.0997,4904516.1959],[367121.5492,4904525.0999],[367116.9985,4904534.004],[366957.7164,4904872.4716],[367673.2796,4904872.0073],[368864.1905,4904975.7406],[369765.8059,4905055.6412],[370016.4905,4905053.5647],[371027.1706,4905057.9815],[372898.0004,4905042.5041],[373051.7686,4905064.4921],[373187.1238,4905110.62],[373352.306,4905190.6727],[373431.5419,4905231.8201],[373475.4294,4905250.7995],[373528.3902,4905266.8048],[373651.9775,4905290.369],[373718.2416,4905296.915],[373810.4618,4905298.1626],[373859.3681,4905296.4471],[373899.0317,4905291.5409],[373964.5147,4905284.201],[374025.3184,4905269.8269],[374088.6096,4905250.7796],[374150.4722,4905222.4945],[374209.8252,4905181.8948],[374282.9898,4905140.7936],[374331.2665,4905100.4345]]]}"
1,Sharpton / Glenvale,"{""type"":""Polygon"",""coordinates"":[[[375026.6377,4912757.3088],[375021.9007,4912587.1763],[375009.7631,4912151.1607],[375009.5286,4912142.7235],[375006.1664,4911968.2198],[375006.1648,4911968.2028],[375005.0214,4911951.864],[375003.173,4911809.3525],[374997.4,4911780.1757],[374988.8627,4910747.6012],[374988.849,4910746.6232],[374987.9778,4910687.2496],[376566.8718,4910736.3034],[376566.9126,4910736.3042],[376567.0353,4910736.3411],[376610.1248,4910739.897],[376911.3495,4910745.7285],[377324.0954,4910749.3646],[377320.3111,4910746.1193],[377319.5632,4910741.2129],[377318.9715,4910737.3305],[377342.9993,4910296],[377292.948,4910204.1819],[377157.9997,4910153.0002],[377198.5442,4910037.9002],[377225.9915,4909556.6946],[377074.5617,4908758.758],[377077.9273,4908462.8955],[377094.4439,4907704.9987],[377106.5468,4907519.2654],[377136.2047,4907280.4445],[377134.9979,4907198.8194],[377125.1544,4906814.1028],[377124.6806,4906795.563],[377135.9988,4906351.999],[377158.46,4905538.7565],[377160.5124,4905416.5194],[377160.7389,4905273.2929],[377168.2355,4905102.3435],[377168.1762,4905101.6413],[377160.3159,4905009.474],[377145.495,4904921.3338],[377126.1873,4904844.0787],[376882.0003,4904389.9985],[376809.7019,4904264.6635],[376790.9988,4904197.0001],[376775,4904019.9996],[376774.9994,4903974.0002],[376774.38,4903820.7576],[376694.7125,4903836.7242],[376460.2334,4903895.3965],[375620.6438,4904295.8542],[375463.2661,4904372.3609],[375378.8417,4904411.6859],[375305.8179,4904446.9052],[375129.3285,4904528.3678],[375014.4552,4904584.0969],[374995.1962,4904593.4393],[374884.1781,4904654.4749],[374729.2352,4904767.3123],[374667.3271,4904817.8815],[374587.8283,4904886.1907],[374478.3735,4904971.1701],[374331.2665,4905100.4345],[374282.9898,4905140.7936],[374209.8252,4905181.8948],[374150.4722,4905222.4945],[374088.6096,4905250.7796],[374025.3184,4905269.8269],[373964.5147,4905284.201],[373899.0317,4905291.5409],[373859.3681,4905296.4471],[373810.4618,4905298.1626],[373718.2416,4905296.915],[373651.9775,4905290.369],[373528.3902,4905266.8048],[373475.4294,4905250.7995],[373431.5419,4905231.8201],[373352.306,4905190.6727],[373187.1238,4905110.62],[373051.7686,4905064.4921],[372898.0004,4905042.5041],[371027.1706,4905057.9815],[370016.4905,4905053.5647],[369765.8059,4905055.6412],[368864.1905,4904975.7406],[367673.2796,4904872.0073],[366957.7164,4904872.4716],[366466.3282,4905940.1958],[366460.4276,4905949.7969],[366363.7461,4906140.3567],[366165.7544,4906548.2626],[366122.7533,4906637.7895],[366032.8234,4906830.4728],[365904.2912,4907102.715],[365835.0234,4907246.5453],[365813.995,4907293.6191],[365547.5733,4907839.9855],[365543.2632,4907849.1797],[365365.685,4908227.7966],[365355.4839,4908249.3083],[364504.8424,4910042.978],[364495.0662,4910044.9592],[364486.4626,4910054.1806],[364478.3038,4910065.0791],[364432.9131,4910171.7076],[364428.8111,4910180.8067],[364424.696,4910189.9323],[364420.5921,4910199.0347],[364416.4769,4910208.1604],[364412.373,4910217.2629],[364408.2578,4910226.3886],[364404.1519,4910235.4945],[364400.0347,4910244.6236],[364398.6331,4910247.7342],[364395.9296,4910253.7322],[364391.8216,4910262.8415],[364332.5634,4910395.2825],[364332.5417,4910395.3317],[364113.9773,4910931.9365],[363994.7131,4911231.4581],[363904.3072,4911438.4877],[363865.9874,4911516.1237],[363565.5596,4912191.6271],[363508.9124,4912317.065],[363483.1372,4912374.1397],[363493.8811,4912374.297],[363943.8572,4912380.8806],[364162.6228,4912384.0771],[364238.7627,4912385.1895],[364697.4465,4912391.8815],[364823.6664,4912376.0233],[364838.5947,4912383.8905],[364982.4144,4912397.6024],[365043.1433,4912404.5419],[365136.9982,4912408.4561],[365625.9997,4912427],[366145.1782,4912489.9266],[366743.9022,4912562.474],[366967.6474,4912578.9112],[367131.4097,4912594.1304],[367713.8532,4912648.2522],[367748.4714,4912651.4702],[367757.3811,4912652.2975],[368658.0736,4912706.8881],[369847.8077,4912661.9875],[370422.4697,4912643.6021],[370459.3388,4912642.4221],[370480.7313,4912641.7389],[370531.5983,4912640.1096],[370593.7409,4912637.3319],[370749.0886,4912630.3876],[370860.7583,4912633.4557],[370908.9147,4912635.7855],[370999.5249,4912634.8785],[371453.062,4912644.3981],[372214.6958,4912689.1905],[372217.1556,4912689.2932],[372218.5835,4912689.305],[372227.1266,4912689.7096],[372427.1443,4912698.2906],[372431.2191,4912698.477],[372527.8296,4912703.6937],[373341.757,4912727.0334],[373415.6154,4912727.8548],[373425.6016,4912727.9684],[373435.5899,4912728.0784],[373445.5761,4912728.1919],[373449.3983,4912728.2337],[373605.17,4912733.9163],[374183.6332,4912743.5834],[374542.3908,4912733.0187],[374681.3076,4912730.7446],[374836.7674,4912738.766],[374837.9907,4912738.8581],[374888.6918,4912742.7016],[374905.5704,4912743.9808],[375026.6377,4912757.3088]]]}"
