NAME,ACTIVITIES,TYPE,MAP_LABEL,ACCESSIBLE,GeoJSON
Little Cataraqui Creek CA Trails,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Little Cataraqui Creek CA Trails,N,"{""type"":""LineString"",""coordinates"":[[379440.6494,4905593.1054],[379434.501,4905593.0397],[379404.7542,4905586.3724],[379346.7993,4905578.6792],[379323.2071,4905572.5247],[379304.7436,4905570.9861]]}"
Little Cataraqui Creek CA Trails,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Little Cataraqui Creek CA Trails,N,"{""type"":""LineString"",""coordinates"":[[379458.1171,4905451.7552],[379485.8662,4905461.2197],[379574.6977,4905468.6878],[379577.319528934,4905469.10786686],[379579.895617487,4905469.75145904],[379582.406945547,4905470.61382467],[379584.834971151,4905471.68859665],[379587.161767382,4905472.96783955],[379589.370154738,4905474.44210832],[379591.443827964,4905476.10051795],[379593.367476446,4905477.93082383],[379595.126897253,4905479.91951223],[379596.7091,4905482.0519],[379598.551004992,4905492.0266362],[379601.208733748,4905501.81563279],[379604.66420262,4905511.35228373],[379608.8939,4905520.5717],[379613.192788772,4905531.02028131],[379616.799629398,4905541.727475],[379619.699,4905552.6475]]}"
Little Cataraqui Creek CA Trails,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Little Cataraqui Creek CA Trails,N,"{""type"":""LineString"",""coordinates"":[[379930.8157,4905108.3248],[379965.7564,4905162.7262],[379969.60240834,4905164.41585927],[379973.586480449,4905165.7477369],[379977.675412737,4905166.71073292],[379981.835127705,4905167.29682163],[379986.030957941,4905167.50111854],[379990.227935047,4905167.32192099],[379994.391081069,4905166.76072246],[379998.4857,4905165.8222],[380000.501948512,4905166.27829577],[380002.471189599,4905166.90708107],[380004.378662357,4905167.70384269],[380006.210068881,4905168.66260834],[380007.951681439,4905169.77619134],[380009.59044537,4905171.03624459],[380011.114076939,4905172.43332306],[380012.51115541,4905173.95695463],[380013.771208659,4905175.59571856],[380014.884791664,4905177.33733112],[380015.843557305,4905179.16873764],[380016.640318932,4905181.0762104],[380017.269104232,4905183.04545149],[380017.7252,4905185.0617]]}"
Little Cataraqui Creek CA Trails,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Little Cataraqui Creek CA Trails,N,"{""type"":""LineString"",""coordinates"":[[379703.3086,4904418.6652],[379702.5953,4904424.106],[379688.221,4904451.749],[379679.8175,4904467.0079],[379666.1066,4904473.1999],[379664.3374,4904502.8332],[379657.0397,4904568.2917]]}"
Little Cataraqui Creek CA Trails,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Little Cataraqui Creek CA Trails,N,"{""type"":""LineString"",""coordinates"":[[379370.5006,4903508.566],[379362.9239,4903502.4656],[379349.0477,4903489.6339],[379339.9462,4903483.0688],[379327.1145,4903476.3545],[379317.7099,4903471.5816],[379275.4952,4903459.2268],[379261.3381,4903458.1979],[379252.3289,4903456.6529],[379245.3787,4903452.278],[379236.1117,4903449.1889],[379212.9453,4903444.2981],[379193.3821,4903443.2691],[379181.0268,4903443.2681],[379170.7296,4903443.5262],[379165.0666,4903443.5261],[379158.6315,4903443.2682],[379153.9984,4903443.2682],[379150.6524,4903443.2682],[379146.2763,4903444.2982],[379142.9292,4903447.9012],[379139.3252,4903450.9902],[379134.9502,4903451.7622],[379129.5441,4903451.7622],[379125.426,4903451.2473],[379120.7919,4903450.2183],[379115.9008,4903450.2173],[379110.4958,4903450.2173],[379106.8918,4903450.2173],[379100.9717,4903450.2173],[379095.3085,4903450.4753],[379091.9625,4903450.4753],[379087.0714,4903450.4754],[379083.2104,4903452.5344],[379080.1214,4903455.6224],[379078.0613,4903458.7113],[379073.4282,4903463.3444],[379067.5071,4903465.1464],[379057.2109,4903466.4335],[379048.9738,4903466.6904],[379045.1128,4903466.9474],[379040.7367,4903466.6905],[379035.0736,4903464.3735],[379029.1535,4903464.1165],[379025.5495,4903464.1166],[379019.1144,4903464.8886],[379015.2534,4903466.9475],[379011.3923,4903469.5216],[379007.0162,4903472.8676],[379001.8671,4903476.2136],[378998.264,4903478.5307],[378996.462,4903480.0747],[378989.5119,4903480.8467],[378982.3039,4903481.3617],[378974.5818,4903482.6487],[378969.6909,4903484.7078],[378964.7998,4903488.0538],[378960.1668,4903490.3698],[378957.5928,4903492.4288],[378952.9588,4903493.4589],[378949.0978,4903493.4588],[378941.3758,4903492.1719],[378925.1597,4903489.8549],[378920.2687,4903489.341],[378916.9227,4903489.855],[378914.3477,4903490.3699],[378907.0249,4903492.9164],[378900.0122,4903496.7958],[378890.9107,4903500.8243],[378886.0326,4903505.8132],[378880.1126,4903507.8722],[378872.3895,4903509.1592],[378865.9546,4903511.2183],[378860.5485,4903514.5644],[378855.1436,4903517.6535],[378851.0245,4903517.9105],[378846.9065,4903517.6535],[378841.2435,4903514.5645],[378836.8675,4903512.2485],[378830.9475,4903509.1594],[378826.3145,4903508.1295],[378820.3934,4903507.6155],[378813.7015,4903508.9015],[378779.4654,4903518.6828],[378773.0304,4903520.2268],[378763.5064,4903522.544],[378758.1003,4903524.088],[378752.6954,4903524.86],[378748.3193,4903526.662],[378743.6853,4903529.7511],[378736.2203,4903532.8392],[378731.5873,4903533.6113],[378725.6673,4903534.3842],[378718.9743,4903534.3843],[378712.7963,4903534.3834],[378703.1349,4903533.7989],[378696.4206,4903536.1862],[378677.5313,4903546.4818],[378671.8683,4903546.7388],[378665.1763,4903546.7388],[378642.0092,4903543.9069],[378629.6541,4903544.165],[378618.5851,4903545.1941],[378604.4282,4903546.2242],[378597.2201,4903546.2242],[378593.8741,4903546.2242],[378587.1812,4903547.7683],[378581.5182,4903550.0844],[378563.2422,4903557.2915],[378557.5792,4903559.6085],[378553.9752,4903561.6676],[378550.1143,4903565.7857],[378543.1642,4903567.3297],[378536.9863,4903567.3298],[378529.0072,4903563.7268],[378513.305,4903552.1437],[378495.8019,4903536.6995],[378481.3878,4903525.8893],[378471.6068,4903519.7111],[378461.3107,4903513.791],[378454.8756,4903509.6729],[378451.0146,4903508.386],[378446.3806,4903508.6429],[378440.7176,4903509.673],[378434.7976,4903510.7021],[378431.9656,4903511.7321],[378426.8176,4903513.7912],[378422.6996,4903513.7913],[378417.8085,4903510.9602],[378414.2055,4903506.327],[378412.6604,4903500.6638],[378409.5724,4903495.7737],[378402.1074,4903491.1406],[378397.9893,4903487.5365],[378393.3562,4903482.1314],[378389.2371,4903478.7853],[378384.8612,4903476.2112],[378379.4561,4903476.2113],[378371.7341,4903476.4682],[378351.9131,4903483.4175],[378344.7061,4903486.7636],[378338.0131,4903489.5957],[378333.6372,4903491.1398],[378328.4891,4903493.9709],[378325.1422,4903495.001],[378316.1332,4903495.7732],[378305.0653,4903492.9423],[378291.4223,4903490.3685],[378273.9193,4903488.3088],[378267.2264,4903488.5669],[378262.5934,4903490.1111],[378257.9595,4903493.9722],[378253.8416,4903496.0314],[378250.2375,4903496.0315],[378241.4855,4903493.9726],[378232.7337,4903495.7738],[378226.2987,4903500.1501],[378221.1508,4903504.7834],[378213.4279,4903508.9017],[378195.4091,4903517.9113],[378181.7672,4903522.5447],[378168.8963,4903526.4051],[378161.9463,4903526.1482],[378152.6804,4903527.6925],[378148.5614,4903529.2377],[378143.4135,4903533.0978],[378138.0075,4903535.415],[378131.3146,4903536.9592],[378117.6726,4903537.4745],[378106.6037,4903539.0187],[378096.0498,4903543.3951],[378079.061,4903552.9188],[378069.5371,4903561.6701],[378063.1012,4903570.9364],[378052.5474,4903594.6168],[378051.5175,4903600.795],[378052.8044,4903606.715],[378055.1205,4903613.149],[378060.2686,4903619.584],[378067.4755,4903627.8209],[378070.5645,4903630.6519],[378073.6535,4903633.7409],[378074.9396,4903637.8589],[378074.9724,4903638.6779]]}"
Little Cataraqui Creek CA Trails,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Little Cataraqui Creek CA Trails,N,"{""type"":""LineString"",""coordinates"":[[379356.9933,4903607.5987],[379358.1201,4903587.1498],[379358.8921,4903582.0018],[379359.1501,4903576.0819],[379360.1801,4903567.5888],[379360.1799,4903554.9759],[379360.6959,4903542.622],[379360.9527,4903533.87],[379362.7547,4903528.723],[379365.0718,4903522.803],[379367.3888,4903514.5661],[379370.5006,4903508.566]]}"
Lemoine Point Trail,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Lemoine Point Trail,Y,"{""type"":""LineString"",""coordinates"":[[371104.7125,4898696.7784],[371102.3326,4898703.6744],[371097.6755,4898708.0864],[371091.7488,4898716.3943],[371087.5684,4898726.3427],[371084.3934,4898734.8093],[371081.8534,4898744.4931],[371077.8846,4898755.1294],[371076.6146,4898761.6381],[371076.1384,4898770.8457],[371075.7614,4898775.3039],[371074.9289,4898783.5645],[371074.1209,4898787.3557],[371073.3801,4898794.4465],[371073.1684,4898801.7491],[371073.2743,4898806.9349],[371074.9676,4898811.6974],[371077.5076,4898817.4124],[371080.471,4898823.7624],[371083.964,4898829.3675],[371084.4758,4898830.9761],[371085.5476,4898832.5839]]}"
Lemoine Point Trail,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Lemoine Point Trail,Y,"{""type"":""LineString"",""coordinates"":[[371085.5476,4898832.5839],[371095.9603,4898853.2996],[371096.318,4898854.1341],[371101.0548,4898864.6605],[371106.318,4898874.3973],[371111.3828,4898884.1132],[371111.4697,4898884.3868],[371116.3485,4898893.8904],[371120.8465,4898903.9975],[371123.8627,4898912.8346],[371126.4556,4898917.8617],[371131.4298,4898922.6771],[371134.7636,4898925.5875],[371136.8519,4898926.6792],[371140.6902,4898928.0217]]}"
Lemoine Point Trail,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Lemoine Point Trail,N,"{""type"":""LineString"",""coordinates"":[[370781.2596,4897600.3701],[370773.9487,4897608.1048],[370766.8497,4897617.5348],[370764.0949,4897623.3623],[370763.6711,4897631.7327],[370762.7175,4897642.1163],[370762.1877,4897651.0165],[370760.5984,4897661.0821],[370760.0687,4897668.2871],[370760.1746,4897676.9753],[370760.7044,4897687.041],[370760.5984,4897696.0472],[370760.8929,4897703.5065]]}"
Lemoine Point Trail,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Lemoine Point Trail,Y,"{""type"":""LineString"",""coordinates"":[[371671.1589,4897629.5373],[371664.8824,4897629.4351],[371659.7441,4897628.4968],[371630.4282,4897628.0735],[371590.9523,4897627.0152],[371565.9756,4897625.6393],[371552.2172,4897624.7927],[371532.3205,4897623.5227],[371508.9313,4897622.041],[371498.5596,4897621.8293],[371492.3507,4897621.8293],[371486.2829,4897622.8877],[371481.5054,4897624.3475],[371481.0609,4897624.4278],[371479.7613,4897624.6975],[371478.469,4897625.0005],[371477.1849,4897625.3366],[371475.9099,4897625.7055],[371474.6448,4897626.107],[371473.3904,4897626.5409],[371472.1475,4897627.0069],[371470.9171,4897627.5047],[371469.6998,4897628.0338],[371468.4965,4897628.5941],[371467.308,4897629.1851],[371466.1351,4897629.8064],[371464.9785,4897630.4576],[371447.2904,4897638.9879],[371445.6483,4897639.6084],[371443.9906,4897640.1862],[371442.3186,4897640.7211],[371440.6333,4897641.2125],[371438.9359,4897641.6602],[371437.4771,4897642.0049],[371424.2645,4897642.4669],[371391.3502,4897640.8794],[371315.2559,4897636.8577],[371279.3784,4897635.0585],[371242.8658,4897633.3652],[371188.8907,4897630.296],[371164.549,4897628.9202],[371139.6781,4897627.756],[371110.8913,4897625.9568],[371083.2688,4897624.1577],[371056.7046,4897622.9935],[371032.5745,4897621.0885],[371018.6045,4897620.3477],[370995.7445,4897618.866],[370985.9019,4897618.3368],[370983.9359,4897619.9319],[370983.8445,4897619.9357],[370983.0089,4897620.0141]]}"
Lemoine Point Trail,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Park Trail,Lemoine Point Trail,Y,"{""type"":""LineString"",""coordinates"":[[370983.0089,4897620.0141],[370982.1784,4897620.1358],[370981.3553,4897620.3003],[370980.6577,4897620.4778],[370977.1607,4897623.0681],[370962.8732,4897633.5191],[370944.3523,4897648.4681],[370938.6533,4897658.5884]]}"
K & P TRAIL,"WALKING, BICYCLING, CROSS-COUNTRY SKIING, SNOWSHOEING",Multi-Trail,K & P Trail,N,"{""type"":""LineString"",""coordinates"":[[377942.8208,4903015.9271],[377936.0322,4903015.2647],[377899.541,4903018.2513],[377897.3714,4903019.4154],[377895.3076,4903020.95],[377893.0322,4903022.7492],[377891.868,4903024.1779],[377890.8097,4903025.6596],[377889.5397,4903027.6175],[377888.4284,4903030.0517],[377887.423,4903033.1738],[377887.0526,4903035.9784],[377890.5855,4903288.8851],[377891.878203723,4903292.24048152],[377893.459502868,4903295.46990268],[377895.317270978,4903298.54859813],[377897.437261447,4903301.45295838],[377899.803216771,4903304.16071085],[377902.396993225,4903306.65109069],[377905.1987,4903308.905],[377913.418959995,4903314.97433871],[377922.1185949,4903320.33399349],[377931.236491902,4903324.94631406],[377940.7086,4903328.7789],[377947.963195624,4903331.34503053],[377955.410830668,4903333.28072571],[377962.996829322,4903334.57177488],[377970.6655,4903335.2087],[377981.711316668,4903336.06852431],[377992.769537609,4903336.7505165],[378003.8373,4903337.2545],[378005.23213075,4903337.33598385],[378006.614779958,4903337.53716439],[378007.974995153,4903337.85654983],[378009.302690217,4903338.29177191],[378010.588020167,4903338.83960342],[378011.821454166,4903339.49598213],[378012.993846187,4903340.25604094],[378014.096502837,4903341.11414393],[378015.121247815,4903342.06392821],[378016.060482545,4903343.09835102],[378016.907242514,4903344.20974204],[378017.65524892,4903345.3898602],[378018.298955227,4903346.6299548],[378018.833588294,4903347.92083044],[378019.255183769,4903349.25291516],[378019.560615481,4903350.61633143],[378019.747618628,4903352.00096938],[378019.814806563,4903353.39656181],[378019.761681082,4903354.79276026],[378019.588636115,4903356.1792118],[378019.296954806,4903357.54563577],[378018.8888,4903358.8819],[378017.799396272,4903362.53316786],[378016.383604705,4903366.07069407],[378014.653075161,4903369.46537004],[378012.622047331,4903372.68926262],[378010.30723356,4903375.71584397],[378007.727681332,4903378.52020981],[378004.904616533,4903381.07928437],[378001.861268797,4903383.37201026],[377998.62268036,4903385.37952175],[377995.2155,4903387.0853],[377982.356,4903386.9391],[377936.3246,4903386.5008],[377923.7474,4903386.3634],[377847.9605,4903384.7924],[377816.5447,4903383.8404],[377767.8503,4903382.3784],[377732.6955,4903381.9271],[377681.9908,4903380.5741],[377633.7652,4903379.6719],[377604.4684,4903377.4182],[377569.0886,4903373.8126],[377526.2709,4903364.347],[377485.7071,4903350.8251],[377441.3123,4903333.0212],[377389.9316,4903314.5414],[377355.9037,4903303.2726],[377328.8609,4903297.8639],[377301.368,4903295.1592],[377274.7762,4903295.6095],[377243.4514,4903298.3141],[377207.8458,4903301.9188],[377172.2401,4903304.1724],[377145.8743,4903306.4258],[377130.0994,4903309.5802],[377111.6205,4903309.1295],[377085.0287,4903314.087],[377041.9861,4903318.5938],[376994.2115,4903323.1007],[376965.8168,4903327.1572],[376934.943,4903327.6075],[376902.0423,4903333.016],[376870.4926,4903342.9307],[376840.971,4903355.7764],[376812.5773,4903372.9032],[376789.7459,4903386.8598],[376785.3374,4903396.6285],[376770.9598,4903409.9542],[376753.6123,4903416.0245],[376721.0204,4903458.7617],[376672.6185,4903514.6544],[376643.8079,4903548.9391],[376586.3306,4903618.949],[376563.8583,4903643.8702],[376523.8115,4903685.7897],[376494.1365,4903712.0074],[376465.9846,4903736.3999],[376426.2874,4903767.756],[376397.7648,4903787.3473],[376369.8185,4903804.6337],[376343.6008,4903819.9033],[376317.8153,4903833.8765],[376274.4552,4903853.6118],[376218.5468,4903877.2422],[376150.8575,4903904.7507],[376096.5494,4903925.7825],[376010.7706,4903959.7189],[375940.0097,4903987.2113],[375875.3336,4904013.5766],[375830.7133,4904030.7027],[375772.3461,4904052.787],[375726.1138,4904068.5762],[375681.9794,4904087.2645],[375634.2052,4904106.1935],[375580.3452,4904127.3766],[375530.7681,4904146.3058],[375469.2411,4904171.6529],[375393.7525,4904202.417],[375347.3293,4904222.6981],[375322.9918,4904238.4731],[375298.2024,4904258.7542],[375260.5683,4904299.3173],[375234.8782,4904343.0354],[375219.1027,4904370.3035],[375207.3842,4904408.1626],[375201.0737,4904446.4727],[375199.271,4904465.8527],[375199.1383,4904488.6047],[375200.6226,4904520.6137],[375207.8337,4904555.7687],[375224.0597,4904594.5295],[375240.7355,4904625.1773],[375256.0594,4904649.2901],[375277.2423,4904680.3888],[375300.2281,4904711.0367],[375326.8199,4904747.5434],[375357.2426,4904791.9381],[375384.2855,4904828.4449],[375406.8203,4904859.7687],[375426.2431,4904887.6925],[375453.9848,4904919.4352],[375463.0685,4904936.5821],[375487.7218,4904977.6288],[375517.4686,4905017.7416],[375539.1024,4905049.2903],[375559.8353,4905082.6431],[375585.5252,4905123.8818],[375604.2291,4905160.8405],[375621.807,4905199.6002],[375634.4261,4905235.206],[375644.7931,4905275.0938],[375652.9052,4905310.6995],[375657.4123,4905346.3042],[375660.5676,4905382.812],[375661.4686,4905401.5159],[375661.3398,4905431.4746],[375659.665,4905473.1774],[375657.4121,4905507.8812],[375654.2573,4905559.487],[375651.1024,4905616.7257],[375647.9466,4905674.1904],[375644.3417,4905727.8242],[375642.5978,4905772.4059],[375638.933,4905819.5426],[375635.3271,4905872.2744],[375633.0732,4905898.6412],[375627.2143,4905930.1901],[375618.2881,4905958.6938],[375601.4865,4905999.4727],[375587.4852,4906035.0886],[375578.0612,4906057.1374],[375569.6335,4906081.468],[375564.7104,4906093.7873],[375562.3124,4906101.2313],[375553.2996,4906109.7532],[375548.2244,4906259.7368],[375567.2985,4906260.7054],[375567.8945,4906270.615],[375576.3885,4906294.7928],[375589.7254,4906319.9766],[375606.0313,4906347.3149],[375625.8622,4906377.0617],[375643.4401,4906407.4846],[375651.9691,4906428.6356],[375660.1162,4906454.1325],[375667.3272,4906481.1743],[375670.9333,4906508.2172],[375670.9334,4906542.0201],[375668.6796,4906574.9209],[375663.7219,4906601.0618],[375656.962,4906626.3007],[375647.4972,4906649.9626],[375631.2716,4906681.9624],[375615.4969,4906707.2013],[375597.4692,4906729.2862],[375580.7925,4906747.3141],[375547.666,4906772.778],[375522.8772,4906789.003],[375504.5175,4906798.229],[375474.6519,4906809.7349],[375435.4403,4906820.1008],[375400.3357,4906824.6869],[375373.468,4906824.1568],[375339.2143,4906821.9029],[375313.0735,4906816.9449],[375280.3979,4906807.4799],[375252.0031,4906793.057],[375217.7494,4906773.6761],[375188.6646,4906750.2692],[375156.2278,4906724.0983],[375138.6499,4906707.4223],[375122.4251,4906689.8445],[375101.6923,4906674.0694],[375043.7757,4906633.7316],[374998.255,4906600.8295],[374951.1554,4906565.6735],[374911.0426,4906535.4764],[374862.1409,4906499.1934],[374817.9713,4906468.9963],[374777.4075,4906443.3053],[374724.1382,4906409.5846],[374670.5378,4906374.4093],[374635.841,4906352.1555],[374598.1133,4906328.7851],[374567.2452,4906309.0039],[374522.0807,4906280.1482],[374485.123,4906256.7112],[374454.6993,4906241.8372],[374429.4596,4906231.9212],[374397.7754,4906222.6563],[374367.2973,4906213.9531],[374363.6352,4906218.5217],[374327.235,4906216.3568],[374301.4617,4906215.422],[374277.6843,4906216.0292],[374253.6846,4906218.849],[374227.9425,4906224.2313],[374204.3945,4906232.4334],[374177.407,4906244.8688],[374150.1548,4906259.1563],[374122.6381,4906279.2647],[374097.7672,4906303.3419],[374078.7172,4906325.3023],[374059.9317,4906351.4961],[374040.6171,4906387.2149],[374028.9754,4906417.9067],[374023.9483,4906433.5171],[373994.0787,4906548.3072],[373980.558,4906603.2918],[373963.8823,4906669.3201],[373948.5585,4906725.6575],[373927.1499,4906801.5997],[373911.8262,4906860.6421],[373900.1083,4906912.6975],[373892.4545,4906938.4913],[373880.7286,4906983.4567],[373868.5598,4907030.1043],[373855.039,4907081.0336],[373844.2221,4907121.1461],[373831.8274,4907168.2436],[373816.9545,4907223.6799],[373802.9828,4907280.6932],[373791.7159,4907322.1577],[373783.603,4907350.5514],[373777.5361,4907373.5342],[373765.1244,4907421.9879],[373752.0537,4907471.5656],[373740.5619,4907517.7622],[373730.6462,4907552.9171],[373718.4774,4907601.5929],[373705.4068,4907651.8466],[373689.6331,4907709.0854],[373678.8164,4907752.3532],[373669.8026,4907784.5781],[373656.2819,4907839.1128],[373638.4793,4907902.8875],[373625.4087,4907954.2683],[373618.1978,4907986.4933],[373606.0291,4908027.507],[373598.5483,4908057.7479],[373588.0015,4908100.7468],[373578.5368,4908139.5066],[373568.622,4908175.1124],[373554.6503,4908228.7462],[373540.2276,4908285.309],[373528.0589,4908326.3228],[373516.1161,4908369.8166],[373510.2452,4908394.4976],[373500.3414,4908432.2384],[373487.2717,4908491.7311],[373477.807,4908541.76],[373470.1452,4908582.3229],[373465.1873,4908613.8728],[373457.9766,4908654.2106],[373451.6668,4908692.5205],[373444.907,4908733.0834],[373437.6962,4908776.5763],[373432.5134,4908808.3512],[373424.4007,4908854.774],[373415.8379,4908909.7599],[373408.1762,4908948.9707],[373399.3235,4908990.4087],[373390.1488,4909050.1545],[373380.2342,4909104.2384],[373373.0234,4909149.0843],[373365.3617,4909195.0551],[373359.0517,4909232.013],[373352.2907,4909272.3507],[373345.0797,4909312.9144],[373337.4177,4909358.8861],[373328.4037,4909409.5898],[373319.8397,4909459.6184],[373314.4317,4909494.7733],[373305.6427,4909541.4209],[373298.8817,4909582.4347],[373292.1207,4909621.8704],[373285.3596,4909670.5471],[373279.5006,4909720.1237],[373275.4446,4909747.3916],[373270.9376,4909784.3492],[373268.6835,4909817.701],[373266.4294,4909855.5598],[373265.9784,4909904.0105],[373265.9783,4909957.6441],[373266.4292,4909990.996],[373268.2311,4910027.2778],[373269.133,4910080.4604],[373271.3859,4910117.1933],[373272.7378,4910150.996],[373272.7377,4910182.9958],[373266.8786,4910219.9535],[373249.7515,4910277.418],[373232.6245,4910320.2346],[373216.1735,4910360.1212],[373203.1024,4910393.0229],[373183.7225,4910424.1206],[373162.9895,4910455.2191],[373140.0036,4910481.3599],[373119.0456,4910503.6694],[373092.4537,4910528.007],[373060.9048,4910555.4995],[373029.806,4910583.893],[372999.6081,4910611.3856],[372968.1111,4910637.4391],[372931.3263,4910670.2005],[372901.1284,4910696.3411],[372873.6355,4910720.6786],[372837.8045,4910753.354],[372795.8887,4910790.3103],[372763.8878,4910819.1548],[372726.2538,4910853.1822],[372689.2959,4910884.2805],[372649.8589,4910923.0398],[372605.689,4910959.9961],[372573.012,4910990.8685],[372537.4059,4911020.1639],[372510.364,4911045.4024],[372487.091,4911063.873],[372446.5881,4911100.1615],[372414.1373,4911131.2602],[372381.6864,4911160.1049],[372344.7285,4911191.6535],[372321.1946,4911213.0962],[372287.7137,4911243.7089],[372244.4458,4911281.5674],[372195.994,4911325.5099],[372153.1772,4911363.3685],[372115.9933,4911396.0442],[372078.1345,4911429.3957],[372042.3866,4911461.1394],[372000.3868,4911499.254],[371964.7809,4911530.8026],[371939.767,4911552.6614],[371901.4572,4911587.816],[371848.2734,4911635.1395],[371820.5304,4911658.1861],[371769.1735,4911704.7711],[371725.4546,4911743.9813],[371675.2007,4911789.2753],[371635.0879,4911822.6265],[371601.9609,4911851.9219],[371567.707,4911883.4702],[371537.509,4911909.6096],[371503.2562,4911940.257],[371468.3263,4911970.6783],[371435.4244,4911998.6217],[371406.1285,4912025.6633],[371370.7481,4912058.7893],[371333.3397,4912091.6902],[371298.6353,4912122.7893],[371265.5088,4912152.3092],[371228.1003,4912185.2102],[371198.1289,4912210.4501],[371151.7066,4912252.3652],[371107.5375,4912292.0265],[371078.9179,4912319.2937],[371049.6224,4912344.0829],[371024.9878,4912365.407],[370995.0873,4912393.6603],[370948.4401,4912432.6455],[370911.0317,4912466.8988],[370866.4123,4912507.0122],[370831.0319,4912539.9134],[370802.2665,4912565.3711],[370779.8341,4912589.0282],[370741.0758,4912641.9833],[370702.8568,4912696.5655],[370513.7841,4912991.7439],[370376.0028,4913213.8148],[370360.748233873,4913249.30635316],[370348.685908067,4913286.00584129],[370339.909982752,4913323.62678317],[370334.488964002,4913361.87550457],[370332.465169032,4913400.45343074],[370333.854395863,4913439.05941708],[370338.6458,4913477.3921],[370351.166775492,4913573.18070334],[370359.725765563,4913669.40427138],[370364.3082,4913765.899],[370360.4199,4913887.9894],[370356.087335977,4913920.03033896],[370348.873434697,4913951.54783424],[370338.837376899,4913982.28332553],[370326.061495468,4914011.98466782],[370310.6506,4914040.4082],[370288.238285206,4914072.16686483],[370262.846803963,4914101.5980953],[370234.71634349,4914128.42349073],[370204.113,4914152.3893],[369711.0851,4914451.7831],[369583.5511,4914529.5478],[369547.309564968,4914552.32576789],[369513.164911643,4914578.14102175],[369481.370986558,4914606.80163951],[369452.164159887,4914638.09454538],[369425.761568166,4914671.78709401],[369402.3595,4914707.6288],[369378.96873911,4914749.72899233],[369357.950674018,4914793.0625224],[369339.3701,4914837.4958],[369331.676368184,4914864.85277444],[369326.363491148,4914892.76998951],[369323.470824427,4914921.04064637],[369323.019795662,4914949.45532801],[369325.013745885,4914977.80355057],[369329.437904759,4915005.87532248],[369336.2595,4915033.4627],[369458.35,4915488.3859],[369478.271691538,4915602.99784946],[369488.405411792,4915718.88607347],[369488.6782,4915835.2162],[369484.647964342,4915861.92521087],[369478.299304231,4915888.1798976],[369469.680786524,4915913.77941349],[369458.858342347,4915938.5279238],[369445.914762728,4915962.23610399],[369430.949065249,4915984.72258792],[369414.075736568,4916005.81535541],[369395.423856604,4916025.35304807],[369375.136111083,4916043.18620378],[369353.3677,4916059.1784],[369303.49882283,4916096.38277933],[369257.473058375,4916138.24803649],[369215.7243,4916184.3795],[369200.267025129,4916210.36897908],[369187.044848243,4916237.56372872],[369176.151014011,4916265.77196768],[369167.662347298,4916294.79476746],[369161.638711384,4916324.42745515],[369158.122585806,4916354.46105684],[369157.138766781,4916384.68377131],[369158.694192338,4916414.88246368],[369162.777893398,4916444.84416849],[369169.36107112,4916474.35759154],[369178.3973,4916503.2146],[369225.0561,4916616.751],[369242.344128956,4916681.95322804],[369255.32348401,4916748.14796218],[369263.9384,4916815.0508],[369274.982498636,4916859.55409581],[369289.79401176,4916902.94919382],[369308.2643,4916944.9178],[369327.948987428,4917013.60856434],[369341.187002553,4917083.82724405],[369347.864541742,4917154.97018815],[369347.9242,4917226.4258],[369345.00975965,4917265.02149976],[369338.773059203,4917303.22131089],[369329.2607,4917340.7398],[369323.796671394,4917396.8853591],[369323.536732066,4917453.29556959],[369328.4831,4917509.4891],[369331.524387825,4917532.75427278],[369332.57673077,4917556.19377513],[369331.632508829,4917579.63788187],[369328.698559104,4917602.91683449],[369323.796126292,4917625.86207035],[369316.960708855,4917648.30744325],[369308.241801974,4917670.09042649],[369297.702539159,4917691.05328973],[369285.419235094,4917711.04424112],[369271.480833047,4917729.91852639],[369255.988260835,4917747.53947705],[369239.0537,4917763.7795],[369219.296597517,4917779.88570944],[369198.251398269,4917794.26808302],[369176.068091815,4917806.82411726],[369152.904779031,4917817.46432506],[369128.926545316,4917826.11287344],[369104.304284028,4917832.70812402],[369079.213478522,4917837.20307231],[369053.832951476,4917839.56568274],[369028.343590421,4917839.77911691],[369002.92705855,4917837.8418537],[368977.7645,4917833.7677],[368922.362183224,4917817.86388154],[368868.109783356,4917798.39531061],[368815.2364,4917775.4442],[368735.419088591,4917736.42046251],[368652.521654879,4917704.45687742],[368567.1672,4917679.7937]]}"
