NAME,TIER,MAP_LABEL,GeoJSON
KINGSTON,UPPER,City Of Kingston,"{""type"":""Polygon"",""coordinates"":[[[372009.6068,4892609.7941],[371010.9876,4895188.6566],[369943.4579,4897945.4754],[369860.8891,4898158.7035],[369803.5394,4898319.0283],[369779.553,4898380.7207],[369335.9858,4899530.8156],[368974.9062,4900413.4674],[368838.2919,4900753.0025],[368830.3728,4900771.1553],[368823.3055,4900787.5846],[368808.3213,4900822.4183],[368747.1966,4900978.6724],[367969.1027,4902652.4183],[367864.575,4902902.3156],[367790.9734,4903078.6494],[367749.7584,4903168.631],[367742.7041,4903183.8158],[367736.0078,4903198.23],[367446.4921,4903826.7554],[367441.8746,4903838.6965],[367335.2956,4904072.9099],[366978.1362,4904824.305],[366955.0955,4904872.7295],[366934.6699,4904915.6578],[366824.1217,4905150.9702],[366458.7519,4905940.4008],[366166.387,4906542.6348],[366157.943,4906560.2207],[365824.1152,4907265.7513],[365815.5284,4907283.9423],[365806.7695,4907302.5551],[365798.0476,4907320.7841],[365599.864,4907726.7286],[365473.3682,4907984.7638],[365345.1956,4908266.9977],[365336.8426,4908284.8736],[365205.2067,4908565.9824],[364495.2149,4910026.6637],[364489.607,4910038.2257],[364360.8815,4910327.8582],[364290.2265,4910503.2688],[364091.9322,4910995.738],[363872.4978,4911509.4425],[363501.3873,4912360.1953],[363492.8822,4912378.62],[364024.4639,4912384.8061],[364115.832,4912382.6364],[364255.4972,4912379.9519],[364312.8792,4912382.569],[364807.5205,4912397.6028],[365069.4374,4912405.7497],[365523.1217,4912419.6531],[365833.0475,4912451.2001],[365972.2543,4912465.3426],[366365.3055,4912517.7909],[366735.4971,4912562.3349],[366751.43,4912564.5591],[367523.2314,4912622.2026],[367914.0383,4912647.6404],[367949.0522,4912648.8237],[368585.4799,4912670.8018],[368678.3592,4912671.5399],[369201.0047,4912675.5877],[369506.4899,4912676.2936],[369991.6491,4912668.0978],[370071.9397,4912664.531],[370269.7837,4912655.2468],[370424.9539,4912645.5819],[371047.6131,4912639.0785],[371483.525,4912645.6019],[371607.2523,4912647.4535],[372256.0037,4912691.9354],[372859.6904,4912714.6348],[373293.479,4912726.1746],[373388.2166,4912728.6659],[373462.8542,4912730.5434],[373767.4235,4912732.7377],[374073.0146,4912736.5429],[374344.7281,4912730.9153],[374638.1957,4912726.9983],[374718.9717,4912730.414],[375018.9736,4912749.0916],[375019.0109,4912154.066],[375000.2644,4911650.24],[374998.2644,4911573.2405],[374995.2643,4911483.2401],[374992.2642,4911403.2405],[374991.2642,4911333.2409],[374989.2642,4911279.2403],[374977.1746,4910688.4756],[374977.3766,4910682.3476],[375369.3277,4910701.6877],[375493.0298,4910705.4982],[375569.1993,4910707.4065],[375771.3137,4910714.2772],[375871.861,4910716.7806],[375969.2972,4910719.259],[376557.524,4910733.1081],[376589.5218,4910733.8702],[376629.1735,4910734.8513],[376640.7415,4910735.0893],[376749.3008,4910737.6314],[376941.3704,4910741.5735],[377327.3215,4910759.1544],[377339.4475,4910759.2863],[377686.9503,4910765.2482],[377714.0383,4910765.6],[378120.6355,4910774.6086],[378511.88,4910790.5319],[378902.1667,4910817.2244],[379291.0358,4910834.3364],[379685.7927,4910850.9024],[380075.3423,4910868.7976],[380098.0473,4910869.3302],[380317.3143,4910881.1772],[380560.6005,4910896.9152],[380778.3032,4910904.4385],[380832.9982,4910906.6499],[381757.9562,4910972.706],[382405.5954,4911018.9567],[382639.1589,4911035.7204],[382832.5806,4911049.2159],[383043.8041,4911064.0043],[383168.7285,4911072.8084],[383592.2865,4911085.336],[383982.8724,4911100.4455],[384319.795,4911111.7256],[384642.933,4911125.444],[384673.7609,4911123.5492],[384689.3827,4911123.6342],[384714.607,4911123.7714],[385027.9597,4911133.8701],[385099.4727,4911135.9964],[385111.6848,4911136.2655],[385894.1978,4911166.6383],[385965.9602,4911170.4753],[386284.0464,4911186.6334],[386664.5057,4911198.7607],[386676.4165,4910951.2089],[386678.4981,4910914.8868],[388208.5783,4911227.3041],[388232.7266,4911248.8642],[388261.7258,4911279.8644],[388289.7259,4911311.8634],[388316.7261,4911344.8635],[388344.7263,4911374.8647],[388371.7254,4911406.8638],[388398.7266,4911441.8639],[388429.7258,4911471.864],[388456.726,4911499.8642],[388482.7264,4911524.8643],[388507.7258,4911543.8645],[388530.7262,4911566.8646],[388554.7266,4911594.8637],[388580.7258,4911620.8639],[388606.7261,4911648.864],[388634.7264,4911680.8642],[388642.7261,4911689.8643],[388691.7411,4911748.6284],[388742.3691,4911808.6846],[388787.3723,4911863.1098],[388838.0015,4911938.18],[388883.0047,4911996.3592],[388930.055,4912041.2585],[388944.7258,4912058.8635],[388969.7265,4912091.8645],[388984.7262,4912105.8637],[389005.726,4912131.8637],[389026.7257,4912161.8638],[389041.7265,4912194.8638],[389053.7262,4912228.8638],[389066.726,4912265.8638],[389082.7257,4912302.8639],[389105.7265,4912340.864],[389129.7262,4912376.864],[389156.726,4912411.8641],[389188.7257,4912447.8641],[389217.7266,4912481.8642],[389243.7263,4912515.8643],[389271.726,4912546.8643],[389299.7258,4912578.8644],[389318.7257,4912597.8643],[389330.7266,4912610.8644],[389360.7263,4912633.8644],[389396.7261,4912642.8646],[389432.7259,4912644.8637],[389465.7258,4912643.8638],[389487.5468,4912622.853],[389522.7158,4912599.8793],[389557.6086,4912600.1554],[389582.8086,4912600.4325],[389600.7264,4912598.8645],[389628.7253,4912588.8637],[389685.7262,4912570.8641],[389710.7261,4912561.8641],[389711.7261,4912560.8641],[389727.726,4912553.8642],[389736.726,4912549.8643],[389801.7257,4912521.8637],[389832.7265,4912507.8638],[389864.7263,4912497.8639],[389901.7261,4912491.8641],[389939.7258,4912484.8642],[389978.7256,4912475.8644],[390017.7263,4912472.8636],[390029.7263,4912468.8647],[390091.4058,4912475.4139],[390153.8853,4912481.9711],[390234.7896,4912491.8802],[390255.7264,4912492.8644],[390352.8429,4912464.6288],[390483.9501,4912426.7033],[390531.1609,4912412.6025],[390656.8254,4912377.3688],[390841.8973,4912411.3057],[390874.2961,4912414.9887],[391047.4991,4912434.4317],[391157.3446,4912449.0825],[391255.7355,4912463.9322],[391261.6974,4912464.3442],[391268.3304,4912465.5481],[391300.7544,4912467.3961],[391331.2662,4912470.448],[391348.7262,4912475.8639],[391481.7258,4912563.864],[391617.675,4912731.5055],[391642.1286,4912760.3802],[391658.4414,4912781.7771],[391664.1424,4912788.7749],[391669.4883,4912795.3989],[391710.7877,4912845.4714],[391734.5293,4912874.5412],[391756.2289,4912902.361],[391784.0186,4912935.5486],[391807.7262,4912965.8643],[391744.4306,4913024.821],[391573.1905,4913178.8163],[391486.7259,4913264.8639],[391484.7263,4913338.8644],[391685.7257,4913927.8639],[391936.9778,4913920.7806],[392042.0476,4913920.2536],[392239.3081,4913911.7215],[392409.6588,4913902.2876],[392415.7258,4913901.8646],[392632.7262,4914148.8642],[392676.7261,4914133.8642],[392697.7258,4914143.8641],[392738.6264,4914163.7499],[392780.08,4914180.8077],[392926.726,4914267.8636],[392968.7257,4914275.8644],[393039.7255,4914337.8637],[393149.7262,4914458.864],[393205.7262,4914482.8635],[393291.7256,4914505.8639],[393391.7263,4914578.8637],[393416.7258,4914586.8635],[393487.7263,4914623.8638],[393562.7255,4914685.8638],[393619.8738,4914748.7258],[393682.6913,4914797.129],[393723.5395,4914895.7366],[393733.5713,4914988.2114],[393821.9669,4915153.739],[393891.0281,4915213.2341],[393992.3371,4915387.7525],[394117.4629,4915531.2331],[394203.0922,4915600.7268],[394244.6459,4915616.7405],[394345.0089,4915707.5259],[394393.304,4915787.7206],[394441.6301,4915879.2201],[394460.8296,4915940.2161],[394474.2632,4915982.2185],[394492.1137,4916032.7267],[394526.0223,4916213.7208],[394593.1482,4916416.7211],[394657.1781,4916582.2189],[394694.0509,4916681.7161],[394720.4869,4916814.2127],[394800.7384,4916899.8451],[394813.2683,4916913.1968],[394882.7058,4916998.7151],[395010.0628,4917121.5917],[395091.1749,4917302.2022],[395045.7335,4917348.1965],[394945.3607,4917454.1951],[394967.4294,4917616.6832],[394993.9564,4917679.707],[395077.9868,4917879.695],[395189.3635,4918041.6793],[395249.5538,4918120.1839],[395303.5532,4918190.6888],[395366.0165,4918270.6444],[395430.7465,4918429.6748],[395441.0283,4918521.1154],[395446.4817,4918561.9948],[395456.0252,4918628.7647],[395468.9893,4918767.6814],[395483.2727,4918815.4826],[395501.7678,4918842.173],[395535.2989,4918865.1033],[395575.0249,4918884.5507],[395631.1348,4918912.9157],[395674.845,4918951.6676],[395742.682,4919128.67],[395763.9324,4919204.1691],[395747.7223,4919328.154],[395857.6259,4919590.657],[395837.5342,4919778.6664],[395914.0059,4919964.6538],[395913.3798,4920058.0342],[395913.1829,4920085.0798],[395912.5678,4920178.6502],[395914.4398,4920181.1641],[396303.5414,4920815.6322],[396437.8063,4921008.6488],[396714.7834,4921200.6327],[396832.5561,4921504.1328],[396855.4629,4922183.6242],[396904.2586,4922465.6098],[397291.8254,4922823.1126],[397907.5693,4923407.5943],[398130.1003,4923584.0938],[398220.3478,4923958.6001],[398254.8618,4924187.0891],[398273.1196,4924305.595],[398623.3196,4924692.1023],[398716.6966,4924843.0934],[398933.2989,4925070.589],[399143.6698,4925250.0687],[399421.2919,4925345.1072],[399740.552,4925582.0956],[400146.1729,4925872.5915],[400367.3,4926068.4314],[400382.4707,4925959.426],[400427.7305,4925624.3784],[400529.4706,4924698.5635],[400533.7715,4924659.9266],[400534.2505,4924655.3066],[400554.1488,4924469.0388],[400671.4009,4923284.1968],[400709.2856,4922265.0544],[400702.9964,4922264.9112],[400654.5417,4922265.9103],[400738.7032,4921257.99],[400842.1726,4920017.8384],[400922.0157,4919060.9611],[401006.5067,4918048.2898],[401008.1305,4918035.909],[401008.1996,4918032.373],[401073.3727,4916685.046],[401111.8982,4915901.2884],[401119.1622,4915730.8159],[401117.6676,4915697.6912],[401170.9046,4914975.8511],[401205.3478,4914406.611],[401228.3327,4914031.8668],[401265.2295,4913778.5566],[401266.2753,4913769.3834],[401266.6803,4913765.8307],[401308.7805,4913445.7283],[401364.0235,4913036.2349],[401426.1936,4912525.4178],[401473.0605,4912155.6751],[401477.4744,4912135.0149],[401493.3739,4911968.0651],[401496.5351,4911937.652],[401533.9966,4911650.4489],[401525.5733,4911636.0327],[401521.7919,4911106.5266],[401511.2288,4909514.949],[401510.5795,4909419.6011],[401510.2124,4909365.6975],[401508.6793,4909106.8562],[401510.4969,4908727.7064],[401508.3855,4908524.8053],[401532.8852,4908090.5975],[401534.1543,4908064.2969],[401566.2939,4906992.3407],[401572.7302,4906993.4435],[401564.8452,4906492.292],[400086.7918,4906247.011],[399145.1179,4906417.9575],[398193.3528,4906101.6596],[397211.099,4905772.2346],[395725.1783,4904621.4545],[394281.3612,4903417.0302],[394064.0921,4903235.7927],[393667.7256,4902907.8636],[393318.7256,4902642.8635],[392303.726,4902098.8641],[391973.7256,4901939.8642],[391753.7257,4901794.8643],[391418.7256,4901523.8644],[390577.726,4900888.8637],[390034.4565,4900433.8264],[389705.1428,4900157.9965],[389128.075,4899803.9768],[387776.1472,4898974.5958],[387240.6017,4898646.0492],[386400.7171,4898243.2346],[385391.097,4897759.0136],[384263.5985,4897218.2574],[384151.318,4897182.3809],[382795.7259,4896714.8637],[382682.6233,4896693.0969],[382733.3573,4895722.8898],[382473.0495,4895512.5259],[382351.0216,4895419.1502],[382177.1352,4895166.9257],[382151.9708,4894945.108],[382306.7803,4894734.983],[382540.3417,4894508.427],[382622.2985,4894281.0106],[382552.6793,4894099.2067],[382349.4275,4893928.5411],[382175.9624,4893789.7095],[381833.9391,4893569.1643],[381662.3239,4893468.4833],[381414.5958,4893352.4146],[381226.4668,4893216.3487],[381052.4342,4893154.0319],[380794.5784,4893118.5305],[380626.9317,4893172.1642],[380325.7116,4893215.6401],[380153.2441,4893411.9411],[379946.6855,4893614.5981],[379693.1632,4893761.7036],[379357.8989,4893759.8442],[379024.8874,4893664.0782],[378787.816,4893564.4797],[378428.2835,4893642.0907],[378101.2101,4893704.3424],[377724.5256,4893527.6207],[377488.193,4892986.9252],[377518.2175,4892348.726],[376949.7604,4891941.3936],[376802.0011,4891701.8365],[376721.05,4891401.023],[376306.5567,4891196.8728],[376230.2301,4895184.7246],[373621.3571,4893613.1012],[372009.6068,4892609.7941]]]}"
